id,price,speed,hd,ram,screen,cores,cd,laptop,trend
3875,4031,38,3,32,19,30,0,0,5
3876,957,17,8,2,13,6,0,1,2
3877,2194,22,8,6,15,18,0,0,4
3878,1149,16,16,2,12,10,0,1,2
3879,3452,36,7,40,21,20,1,0,5
3880,2731,17,12,10,17,30,0,0,4
3881,1637,21,12,2,15,4,0,0,1
3882,2028,20,12,14,23,28,1,0,4
3883,2943,18,16,14,21,18,0,0,4
3884,2011,20,16,6,21,12,0,0,1
3885,994,23,24,10,12,4,0,1,1
3886,2944,21,20,6,15,20,1,0,5
3887,1097,24,24,14,13,8,0,1,2
3888,975,22,28,10,11,10,0,1,2
3889,1693,18,8,6,21,6,0,0,2
3890,4259,37,5,36,21,24,0,0,5
3891,1323,24,16,10,23,6,0,0,1
3892,3448,32,7,44,15,24,1,0,4
3893,577,24,24,6,13,8,0,1,1
3894,2296,20,28,2,23,30,1,0,5
3895,4256,36,1,20,15,16,1,0,1
3896,3237,35,1,44,15,24,0,0,5
3897,2593,22,20,2,21,30,0,0,5
3898,4009,30,1,24,17,18,0,0,4
3899,674,21,8,10,12,10,0,1,1
3900,3494,39,7,40,19,24,0,0,5
3901,1242,15,8,2,15,10,0,0,2
3902,1086,17,24,2,12,10,0,1,2
3903,3076,30,1,56,17,18,1,0,4
3904,1845,18,20,2,15,10,0,0,1
3905,2368,22,12,2,15,14,1,0,2
3906,3162,31,3,36,21,30,0,0,4
3907,4083,34,1,40,21,26,0,0,4
3908,3984,35,3,28,17,16,1,0,2
3909,2212,15,16,14,19,16,1,0,1
3910,2028,19,16,2,17,14,1,0,1
3911,1127,24,12,10,13,6,0,1,2
3912,3896,32,7,32,15,28,1,0,5
3913,3585,33,5,32,21,24,0,0,5
3914,2194,16,8,6,19,14,0,0,2
3915,2683,20,12,6,21,22,0,0,4
3916,3988,35,7,60,19,18,1,0,4
3917,2939,22,28,14,21,20,0,0,4
3918,4014,30,7,24,21,26,0,0,5
3919,4042,30,1,24,23,26,0,0,5
3920,3743,36,1,24,23,24,0,0,5
3921,1560,24,8,2,15,6,1,0,1
3922,4300,33,7,52,15,22,1,0,4
3923,2333,22,12,14,19,22,0,0,4
3924,1695,17,20,10,19,6,0,0,2
3925,1450,24,16,2,15,4,0,0,1
3926,1744,16,16,2,15,8,1,0,1
3927,3560,35,3,40,19,24,1,0,5
3928,2014,24,24,2,23,22,0,0,5
3929,2884,18,20,14,17,26,1,0,5
3930,3645,36,5,56,15,14,0,0,1
3931,3930,37,7,20,19,18,0,0,4
3932,2702,23,28,6,19,24,0,0,5
3933,2153,22,12,14,23,12,0,0,2
3934,3292,30,1,48,17,18,1,0,4
3935,3118,32,5,52,17,16,0,0,1
3936,1496,15,12,2,15,6,1,0,1
3937,4146,33,5,24,23,18,0,0,4
3938,580,17,12,10,13,10,1,0,2
3939,1813,22,12,10,21,10,0,0,2
3940,2157,18,16,2,19,22,0,0,5
3941,2498,15,16,2,15,16,0,0,1
3942,1518,18,8,14,21,6,0,0,1
3943,1375,18,20,6,19,8,0,0,1
3944,2622,23,12,6,21,18,0,0,5
3945,4014,35,3,44,15,26,0,0,4
3946,649,22,24,14,12,4,0,1,1
3947,706,21,20,14,12,4,0,1,1
3948,3154,32,3,28,23,30,0,0,5
3949,3789,35,7,56,21,12,0,0,2
3950,842,17,8,14,11,4,0,1,2
3951,3289,38,1,44,23,22,0,0,5
3952,1630,19,8,14,19,8,0,0,1
3953,1292,20,28,14,17,4,1,0,1
3954,3476,38,5,44,19,28,1,0,5
3955,3088,37,3,60,23,14,1,0,2
3956,2113,24,24,2,23,16,0,0,2
3957,4217,36,1,40,15,12,0,0,2
3958,1042,24,28,6,11,6,0,1,1
3959,2148,18,24,14,19,30,1,0,4
3960,2683,15,8,10,21,16,0,0,2
3961,741,15,8,2,13,10,0,1,1
3962,3311,39,7,48,19,20,0,0,4
3963,3553,37,5,44,21,28,0,0,4
3964,4053,32,1,60,21,26,0,0,5
3965,694,17,8,6,11,10,0,1,2
3966,3163,35,5,28,23,16,0,0,2
3967,1209,17,28,6,15,4,0,0,1
3968,2694,18,12,14,17,14,0,0,2
3969,2308,20,20,6,15,14,1,0,2
3970,3042,38,1,28,19,26,0,0,4
3971,1513,17,28,10,19,10,0,0,2
3972,1886,23,20,10,15,8,0,0,2
3973,4074,36,1,48,19,26,0,0,5
3974,3619,30,5,16,19,20,0,0,5
3975,1587,19,20,2,21,6,0,0,1
3976,1550,21,8,10,19,4,0,0,1
3977,3007,37,5,32,15,22,0,0,5
3978,1183,18,20,2,12,4,0,1,1
3979,4111,35,3,32,17,18,0,0,5
3980,1237,19,20,2,23,10,0,0,2
3981,4327,38,1,60,17,24,0,0,4
3982,4131,35,5,24,15,12,0,0,1
3983,2955,22,12,2,21,28,0,0,4
3984,3316,32,1,56,23,30,1,0,5
3985,1639,18,12,10,23,4,0,0,1
3986,3122,36,3,60,19,22,0,0,5
3987,3755,34,5,32,23,26,0,0,5
3988,2977,17,24,10,19,14,0,0,2
3989,2595,17,16,6,17,28,0,0,5
3990,1543,19,16,2,15,4,0,0,2
3991,850,16,12,2,13,4,0,1,1
3992,897,20,16,14,13,8,0,1,1
3993,2711,22,20,2,21,22,0,0,4
3994,1712,21,24,2,15,4,1,0,2
3995,3432,34,3,24,17,12,1,0,2
3996,3874,32,3,48,15,30,0,0,5
3997,1717,22,8,14,19,10,0,0,2
3998,997,22,20,10,11,10,0,1,2
3999,1049,22,16,2,12,10,0,1,2
4000,707,18,8,14,12,10,0,1,2
4001,3844,35,1,36,17,28,1,0,5
4002,2755,16,16,2,21,20,0,0,4
4003,667,16,16,14,13,4,0,1,1
4004,785,20,20,10,12,8,0,1,2
4005,1041,23,24,14,12,4,0,1,2
4006,3421,35,3,52,23,12,0,0,2
4007,1701,23,12,2,15,4,0,0,2
4008,2203,24,28,10,19,24,0,0,5
4009,3099,38,7,52,19,14,0,0,1
4010,3598,38,7,40,19,18,0,0,5
4011,1503,22,20,10,23,10,0,0,2
4012,2962,17,12,2,17,30,0,0,4
4013,1307,24,8,2,15,4,0,0,2
4014,3000,33,3,24,21,24,1,0,5
4015,2039,16,12,10,23,20,0,0,5
4016,1144,24,16,10,13,6,1,0,2
4017,919,15,12,2,11,10,0,1,2
4018,925,23,28,14,13,6,0,1,2
4019,4021,35,7,44,19,30,0,0,5
4020,1368,17,28,6,17,6,1,0,2
4021,3821,31,3,28,23,28,0,0,5
4022,1214,22,20,14,21,10,0,0,1
4023,1224,24,20,10,15,10,1,0,2
4024,2038,24,8,14,15,30,0,0,4
4025,943,17,24,14,11,4,0,1,1
4026,3450,36,1,32,23,28,0,0,4
4027,4053,31,5,52,19,22,0,0,5
4028,3437,31,1,28,21,16,0,0,1
4029,1798,24,24,10,19,6,0,0,1
4030,1128,17,24,14,13,8,1,0,2
4031,2100,23,28,14,15,14,1,0,2
4032,3099,32,5,16,23,28,0,0,5
4033,3368,32,1,56,19,26,1,0,5
4034,1827,21,24,6,21,6,0,0,2
4035,719,18,12,6,13,4,0,1,1
4036,1325,16,28,2,23,4,0,0,2
4037,3939,30,5,32,23,14,0,0,2
4038,3044,32,3,24,23,22,1,0,5
4039,2545,22,12,2,15,14,0,0,1
4040,2212,17,12,14,23,14,1,0,1
4041,2976,15,12,6,23,22,1,0,5
4042,838,19,24,10,12,6,0,1,2
4043,1697,20,24,10,15,8,0,0,1
4044,4181,35,3,20,17,12,0,0,1
4045,3558,33,7,24,23,24,0,0,5
4046,3263,32,3,20,23,22,0,0,4
4047,1333,19,16,6,15,8,0,0,2
4048,1682,17,8,14,17,6,0,0,2
4049,1273,24,12,14,19,4,0,0,1
4050,709,22,24,10,11,8,0,1,2
4051,3351,32,3,24,23,24,0,0,4
4052,3963,30,5,20,19,20,0,0,4
4053,699,18,28,6,13,10,0,1,2
4054,3400,34,7,56,23,18,1,0,4
4055,4013,31,1,24,19,26,0,0,4
4056,4224,36,5,52,21,26,1,0,4
4057,911,23,8,10,13,4,0,1,1
4058,519,17,28,6,13,6,0,1,2
4059,4183,33,1,60,19,30,0,0,5
4060,1647,19,8,14,15,4,0,0,1
4061,1680,24,20,14,17,10,1,0,2
4062,534,21,28,2,11,8,0,1,2
4063,2506,23,28,10,19,28,0,0,4
4064,1389,16,28,14,19,10,0,0,2
4065,917,22,8,10,11,8,0,1,2
4066,1940,21,8,6,17,6,1,0,1
4067,3167,30,1,16,15,16,0,0,2
4068,3752,34,3,56,15,26,1,0,5
4069,3691,31,5,60,21,24,0,0,5
4070,1910,15,28,14,15,4,0,0,1
4071,1455,24,12,14,21,6,0,0,1
4072,2708,19,24,2,23,16,1,0,2
4073,851,20,28,6,13,4,0,1,2
4074,2111,24,20,14,15,16,0,0,1
4075,2387,15,12,10,21,14,0,0,2
4076,1251,24,16,14,19,6,0,0,1
4077,942,18,16,6,12,8,0,1,1
4078,3565,35,1,48,15,24,0,0,5
4079,2886,21,8,10,23,16,0,0,2
4080,1463,19,20,6,21,8,0,0,1
4081,3212,39,7,24,15,24,1,0,4
4082,1228,20,24,6,15,6,1,0,2
4083,726,21,16,6,12,10,0,1,1
4084,2578,19,28,6,21,30,0,0,4
4085,3107,32,1,40,17,30,0,0,5
4086,3128,36,1,20,15,22,1,0,5
4087,1249,17,20,2,17,8,0,0,1
4088,1349,15,20,10,23,4,0,0,1
4089,3704,39,3,20,17,16,1,0,2
4090,2348,15,12,6,17,22,1,0,5
4091,4308,32,1,28,23,20,1,0,4
4092,1518,16,20,10,23,4,0,0,1
4093,4010,37,3,56,21,12,0,0,2
4094,4313,36,7,24,19,16,0,0,2
4095,3579,38,7,36,23,28,0,0,4
4096,4158,35,7,48,23,12,0,0,2
4097,2486,16,16,10,17,30,0,0,5
4098,1908,23,8,10,15,4,1,0,1
4099,583,23,24,6,11,8,0,1,1
4100,3084,34,3,32,23,24,1,0,5
4101,2032,20,28,2,21,18,1,0,5
4102,860,18,20,2,11,8,1,0,2
4103,711,16,28,2,13,10,0,1,1
4104,3126,31,7,60,15,26,0,0,4
4105,1955,22,16,10,19,4,0,0,2
4106,2341,22,24,10,17,14,0,0,2
4107,3754,35,1,60,17,16,0,0,1
4108,649,19,24,2,11,4,0,1,1
4109,757,20,24,2,13,4,0,1,2
4110,2469,22,24,6,19,30,0,0,5
4111,2879,17,24,10,21,16,0,0,2
4112,2070,22,12,10,23,28,0,0,5
4113,3297,35,5,36,19,14,0,0,1
4114,1623,19,28,14,21,6,0,0,1
4115,3302,35,5,20,19,18,0,0,4
4116,4045,35,1,56,17,14,0,0,1
4117,2741,15,12,10,19,30,0,0,5
4118,2465,18,12,14,17,24,0,0,5
4119,4165,33,1,60,21,12,0,0,1
4120,2206,17,28,2,17,18,0,0,5
4121,1706,22,28,2,15,8,0,0,1
4122,700,19,24,2,12,4,1,0,2
4123,2005,17,16,2,21,18,0,0,5
4124,2743,23,16,10,15,20,0,0,4
4125,1950,20,12,6,15,6,0,0,2
4126,4009,35,3,20,23,22,0,0,4
4127,1337,21,16,6,23,4,0,0,1
4128,4044,38,1,44,17,22,1,0,5
4129,3563,35,7,48,23,16,0,0,1
4130,2454,17,16,14,23,18,0,0,5
4131,3169,33,1,24,15,12,0,0,2
4132,3254,31,5,44,17,30,0,0,5
4133,1792,18,12,6,15,4,1,0,1
4134,1076,15,12,14,13,6,1,0,1
4135,1554,22,28,6,17,8,0,0,1
4136,1466,15,20,6,21,8,0,0,2
4137,671,23,12,10,11,10,0,1,1
4138,3028,37,5,36,19,20,1,0,4
4139,611,15,8,14,13,10,0,1,2
4140,2276,19,12,6,17,16,1,0,1
4141,3558,34,3,20,15,14,0,0,1
4142,4225,35,3,48,23,16,0,0,2
4143,3520,36,3,16,21,26,1,0,5
4144,1510,19,8,6,21,4,0,0,2
4145,3550,37,3,40,21,16,0,0,2
4146,723,19,12,2,11,10,0,1,1
4147,878,22,28,2,13,8,0,1,1
4148,2875,16,16,2,23,20,0,0,5
4149,735,22,16,6,13,8,0,1,1
4150,4124,31,1,60,21,28,1,0,4
4151,2074,19,8,2,19,12,0,0,1
4152,3128,39,1,32,15,30,1,0,4
4153,3779,36,7,44,23,30,0,0,5
4154,624,19,8,14,12,6,1,0,1
4155,504,21,8,10,11,6,1,0,2
4156,2834,22,24,14,23,28,0,0,4
4157,804,16,12,14,13,8,1,0,1
4158,3930,34,3,28,21,22,0,0,4
4159,1360,15,28,10,21,8,1,0,1
4160,1657,22,12,6,23,8,0,0,1
4161,1806,16,20,2,23,6,0,0,1
4162,1079,15,28,10,12,6,0,1,1
4163,4146,37,3,60,17,26,0,0,4
4164,3020,31,3,28,17,28,1,0,4
4165,1418,22,12,6,21,6,0,0,2
4166,2868,24,20,2,17,28,1,0,5
4167,2216,24,24,10,21,14,1,0,2
4168,1149,16,16,6,12,10,0,1,2
4169,1351,21,12,10,17,6,0,0,2
4170,1837,22,8,2,21,8,0,0,1
4171,4091,33,3,28,19,16,0,0,1
4172,4152,37,7,28,15,18,1,0,4
4173,2936,21,16,6,23,28,1,0,5
4174,2951,16,24,6,17,18,0,0,5
4175,3504,32,1,52,17,14,1,0,1
4176,3410,38,3,44,17,22,0,0,4
4177,1100,17,28,2,11,6,1,0,2
4178,2759,21,24,2,21,20,0,0,5
4179,4120,37,1,48,15,30,1,0,5
4180,833,16,16,6,13,6,0,1,2
4181,737,20,24,2,13,4,0,1,2
4182,2896,16,20,10,19,18,1,0,5
4183,1583,18,8,6,15,4,0,0,1
4184,2530,19,8,10,19,24,0,0,5
4185,860,21,8,14,13,8,1,0,1
4186,1555,17,20,10,21,8,0,0,2
4187,2753,22,8,10,15,24,0,0,4
4188,697,19,16,2,13,4,0,1,2
4189,2382,20,20,6,19,14,0,0,1
4190,3080,35,7,28,21,30,1,0,4
4191,3808,34,3,24,21,28,1,0,5
4192,2516,15,24,2,17,14,1,0,2
4193,1115,16,20,2,12,10,0,1,1
4194,2616,20,28,2,15,28,1,0,4
4195,3154,38,3,44,17,30,0,0,5
4196,3124,39,3,60,19,14,1,0,1
4197,2035,20,28,10,19,24,0,0,5
4198,563,15,8,6,11,4,0,1,1
4199,3648,38,5,56,19,12,1,0,1
4200,3474,34,3,52,21,18,0,0,4
4201,3416,31,1,44,19,26,1,0,5
4202,2128,20,28,10,15,20,1,0,4
4203,1393,17,12,6,19,6,0,0,2
4204,3628,37,7,44,15,22,1,0,5
4205,4081,33,5,60,19,30,0,0,4
4206,3518,32,3,16,15,22,0,0,5
4207,2307,19,28,2,23,22,0,0,5
4208,834,21,8,14,13,8,0,1,1
4209,2275,16,28,10,15,26,0,0,5
4210,3974,34,3,16,23,24,0,0,4
4211,2427,15,28,10,17,12,0,0,1
4212,1728,18,24,14,23,10,1,0,2
4213,4061,36,5,16,19,30,0,0,4
4214,3254,30,1,24,23,14,0,0,1
4215,1165,20,28,2,11,6,0,1,1
4216,1287,22,12,6,19,6,0,0,1
4217,3050,34,1,36,21,20,0,0,5
4218,2950,24,24,6,19,20,0,0,5
4219,3339,36,5,32,15,28,0,0,5
4220,4060,37,5,32,19,14,1,0,1
4221,4185,30,3,16,21,22,0,0,5
4222,1946,15,12,6,17,6,0,0,2
4223,2817,19,12,10,15,24,0,0,5
4224,4052,38,5,20,17,14,1,0,1
4225,1705,19,8,14,17,10,0,0,1
4226,1391,15,12,6,17,8,0,0,2
4227,1731,20,20,14,19,6,0,0,2
4228,2538,23,24,2,15,18,0,0,4
4229,1915,22,12,14,23,6,0,0,1
4230,1076,21,12,10,12,10,1,0,2
4231,640,16,28,10,13,10,1,0,1
4232,587,21,8,10,12,4,0,1,1
4233,3941,35,7,40,17,20,0,0,4
4234,3451,38,3,56,19,16,0,0,1
4235,2740,18,12,10,21,22,1,0,5
4236,4125,37,1,32,21,24,0,0,5
4237,2375,17,28,14,15,14,0,0,2
4238,1035,21,20,6,13,10,0,1,1
4239,3152,36,7,52,23,20,1,0,4
4240,4015,36,5,16,21,14,0,0,1
4241,3031,34,3,20,23,24,0,0,5
4242,2592,21,28,2,23,14,1,0,1
4243,1238,16,24,2,19,8,0,0,1
4244,4332,38,3,28,19,26,1,0,5
4245,2230,16,24,10,17,14,0,0,1
4246,3640,31,3,56,19,18,1,0,5
4247,1017,17,20,10,12,6,0,1,2
4248,1496,17,8,6,17,4,1,0,1
4249,3400,32,5,60,19,14,1,0,2
4250,1762,15,20,2,21,6,0,0,2
4251,1440,20,12,14,19,10,1,0,1
4252,2055,23,24,10,23,30,0,0,5
4253,2715,21,8,6,15,28,0,0,4
4254,1053,17,16,2,11,10,0,1,2
4255,2599,20,12,6,17,28,0,0,4
4256,2845,21,24,2,17,22,0,0,4
4257,1278,15,24,10,17,4,0,0,2
4258,2700,19,12,10,15,22,1,0,4
4259,2198,20,24,10,17,22,0,0,5
4260,1279,22,16,6,21,6,0,0,1
4261,4139,37,1,16,19,28,0,0,4
4262,3280,34,7,20,23,24,1,0,5
4263,3745,35,5,56,23,22,0,0,4
4264,3326,35,1,24,19,16,0,0,2
4265,3179,33,5,24,15,24,0,0,5
4266,3647,31,3,56,15,12,0,0,2
4267,1025,18,28,14,12,6,0,1,1
4268,4259,35,3,16,17,18,0,0,4
4269,3932,38,5,16,15,18,1,0,4
4270,1793,18,16,6,21,8,0,0,1
4271,1573,16,20,14,21,4,0,0,2
4272,712,17,28,14,11,4,1,0,2
4273,1186,22,12,14,13,4,0,1,1
4274,3751,33,7,56,19,24,0,0,5
4275,705,22,28,14,11,6,0,1,1
4276,1510,24,24,2,15,6,0,0,2
4277,1669,20,24,6,15,4,0,0,1
4278,3050,39,3,60,17,28,0,0,5
4279,4016,35,5,48,23,20,1,0,4
4280,1429,20,24,10,17,4,0,0,1
4281,925,15,12,10,11,6,0,1,2
4282,1498,15,8,10,17,8,0,0,1
4283,2972,20,24,2,23,24,1,0,5
4284,770,15,24,2,11,4,0,1,2
4285,2993,17,28,2,17,14,0,0,2
4286,3928,36,3,32,15,24,1,0,5
4287,582,16,20,10,12,6,0,1,1
4288,1308,23,16,2,15,8,1,0,2
4289,3023,35,5,60,21,12,0,0,2
4290,3397,39,1,32,21,20,0,0,5
4291,3427,31,5,36,23,12,0,0,2
4292,1199,18,24,10,12,8,0,1,2
4293,3114,31,1,40,15,30,0,0,5
4294,3390,34,3,40,15,18,0,0,5
4295,2898,21,24,14,23,30,0,0,5
4296,1547,16,8,10,17,6,0,0,1
4297,3725,35,1,32,23,16,0,0,1
4298,2230,21,28,14,15,14,0,0,1
4299,3548,35,1,20,19,24,1,0,5
4300,1151,21,16,2,13,4,0,1,1
4301,2780,22,16,10,15,14,1,0,1
4302,2617,15,20,14,15,26,0,0,4
4303,901,20,8,14,11,6,0,1,1
4304,1208,19,28,10,21,6,1,0,1
4305,555,21,8,6,13,8,0,1,2
4306,976,24,12,2,12,10,1,0,2
4307,1852,24,16,6,21,6,1,0,1
4308,2073,20,12,10,19,24,0,0,5
4309,1679,21,16,6,15,4,0,0,2
4310,4296,34,1,20,15,28,1,0,4
4311,2610,24,12,6,17,14,0,0,2
4312,3085,35,1,48,17,26,0,0,5
4313,4054,32,3,36,21,18,0,0,4
4314,713,17,20,6,11,10,0,1,1
4315,2788,21,28,14,21,18,1,0,4
4316,3470,32,7,56,21,30,0,0,4
4317,3919,34,7,52,23,24,0,0,5
4318,3319,30,5,60,19,22,0,0,4
4319,1375,17,12,10,15,6,0,0,2
4320,1141,22,12,10,13,8,0,1,1
4321,3335,30,3,32,23,16,0,0,1
4322,3357,36,5,52,19,14,0,0,1
4323,3859,30,5,48,21,28,0,0,5
4324,858,24,16,10,13,4,0,1,1
4325,3216,37,1,36,19,16,1,0,1
4326,4019,37,7,28,15,26,0,0,4
4327,2339,21,12,14,23,12,0,0,1
4328,1578,22,8,10,15,8,0,0,1
4329,2371,18,20,2,19,28,0,0,4
4330,4048,30,1,52,23,26,1,0,4
4331,3527,35,5,36,23,22,0,0,4
4332,2029,15,20,6,17,24,0,0,5
4333,4326,34,1,60,15,26,0,0,4
4334,1912,19,20,14,17,10,1,0,1
4335,1888,23,20,6,23,10,1,0,2
4336,4018,32,3,32,17,14,0,0,1
4337,1324,22,8,10,15,4,1,0,1
4338,4342,37,5,52,17,12,0,0,2
4339,4258,33,3,20,19,26,0,0,4
4340,2302,19,16,6,23,20,0,0,4
4341,3837,36,7,36,15,12,0,0,1
4342,4172,30,3,52,15,12,1,0,2
4343,1745,20,16,2,23,8,0,0,1
4344,1012,24,28,2,12,4,1,0,1
4345,2541,16,12,10,15,20,0,0,4
4346,2340,23,8,2,21,20,1,0,4
4347,507,20,16,6,12,10,0,1,2
4348,3952,32,3,48,23,24,1,0,4
4349,3061,39,7,20,17,28,0,0,4
4350,2595,15,16,14,19,30,0,0,4
4351,4033,36,1,36,15,26,0,0,4
4352,2572,23,8,14,15,20,1,0,4
4353,3500,31,1,60,15,12,1,0,2
4354,3540,31,5,52,21,30,1,0,4
4355,2008,18,28,2,21,14,1,0,2
4356,1589,19,16,6,17,10,0,0,2
4357,3318,37,1,32,15,24,0,0,4
4358,2755,24,20,2,15,16,0,0,1
4359,2720,21,12,14,15,16,1,0,2
4360,2082,24,20,2,17,12,0,0,1
4361,2345,16,20,10,23,20,0,0,4
4362,1842,17,12,6,17,10,0,0,1
4363,3603,38,7,16,21,12,0,0,2
4364,3194,36,1,36,21,16,0,0,1
4365,1731,17,8,2,19,10,0,0,1
4366,1859,22,8,10,21,10,0,0,1
4367,3941,31,5,16,21,28,0,0,4
4368,3120,36,5,20,19,14,1,0,1
4369,2588,24,16,14,17,30,1,0,4
4370,4240,36,3,40,15,26,1,0,4
4371,3326,32,3,52,21,16,0,0,2
4372,1281,16,24,10,23,4,0,0,1
4373,3881,34,3,16,21,12,0,0,1
4374,1648,22,24,10,15,8,1,0,2
4375,851,22,16,14,12,10,0,1,1
4376,3176,31,1,60,19,22,1,0,5
4377,2676,22,12,6,15,24,1,0,5
4378,3608,30,5,32,19,22,1,0,4
4379,1834,19,28,2,19,8,0,0,2
4380,2664,17,12,6,21,16,1,0,1
4381,1000,21,20,10,13,8,1,0,2
4382,1013,23,8,2,13,10,0,1,1
4383,3467,38,1,20,19,12,0,0,1
4384,709,24,12,2,11,6,0,1,2
4385,1598,15,16,10,19,10,0,0,2
4386,1764,22,28,14,19,4,1,0,2
4387,2056,20,28,14,17,26,1,0,4
4388,1095,24,12,14,11,6,0,1,2
4389,3632,33,5,60,15,12,1,0,2
4390,992,19,28,6,13,8,1,0,1
4391,4314,37,3,56,17,14,0,0,1
4392,4204,32,7,48,19,30,1,0,5
4393,3493,33,3,52,19,16,0,0,1
4394,3780,39,3,36,19,26,1,0,5
4395,3519,30,3,32,19,14,0,0,1
4396,2435,24,8,10,19,20,0,0,5
4397,1446,20,16,6,17,10,0,0,1
4398,767,24,20,2,12,8,0,1,1
4399,757,21,16,2,12,10,0,1,2
4400,4205,30,7,52,17,24,0,0,4
4401,676,22,16,6,11,4,1,0,2
4402,2317,22,28,10,19,26,0,0,4
4403,1563,22,16,14,17,8,0,0,2
4404,882,24,20,14,12,4,0,1,1
4405,910,17,8,2,13,8,0,1,2
4406,3664,31,3,56,17,30,1,0,5
4407,1012,20,20,2,12,10,1,0,1
4408,3310,31,7,56,19,24,0,0,4
4409,1332,17,8,6,15,6,1,0,2
4410,2635,20,16,6,17,16,0,0,1
4411,1286,21,28,6,17,8,0,0,2
4412,1222,24,8,6,15,8,0,0,1
4413,1707,23,24,6,19,10,0,0,2
4414,1905,19,8,10,15,10,0,0,2
4415,3794,32,3,36,21,12,0,0,1
4416,3587,30,1,52,15,14,0,0,2
4417,1436,22,20,6,23,8,1,0,1
4418,2027,16,16,10,21,16,0,0,1
4419,2768,16,8,14,23,22,1,0,4
4420,3455,35,3,48,23,30,0,0,4
4421,2580,24,20,2,21,26,1,0,4
4422,3753,37,5,56,19,18,0,0,5
4423,1102,20,24,14,12,10,0,1,2
4424,3466,32,7,48,15,22,0,0,5
4425,528,21,28,6,13,6,1,0,2
4426,681,24,20,10,13,8,0,1,2
4427,4179,34,1,52,15,20,0,0,5
4428,1310,22,12,2,15,10,0,0,2
4429,1768,18,28,14,17,8,1,0,1
4430,914,22,28,6,13,4,0,1,1
4431,1955,23,16,14,23,8,0,0,2
4432,2252,23,16,10,15,22,1,0,5
4433,4326,39,3,44,17,16,0,0,1
4434,943,23,16,10,12,8,0,1,1
4435,4312,38,3,52,19,30,1,0,5
4436,1311,18,16,14,21,10,0,0,1
4437,3995,37,3,28,21,22,0,0,4
4438,3395,33,1,52,21,22,0,0,4
4439,3063,35,7,20,19,26,0,0,5
4440,3150,35,3,16,23,16,0,0,1
4441,3783,30,7,32,21,28,0,0,5
4442,3198,30,1,28,17,12,0,0,1
4443,2799,16,20,10,17,30,0,0,4
4444,1105,16,24,2,13,6,0,1,1
4445,680,18,24,14,12,10,1,0,1
4446,4115,33,1,56,21,22,0,0,4
4447,2487,18,12,2,23,16,0,0,2
4448,2335,18,20,2,15,24,0,0,4
4449,4197,31,1,48,23,24,0,0,5
4450,759,19,16,6,12,10,0,1,1
4451,699,15,12,10,11,4,0,1,2
4452,967,22,24,14,13,10,0,1,1
4453,4220,31,1,16,23,14,1,0,2
4454,2105,19,16,6,17,30,0,0,5
4455,2456,17,12,6,23,16,1,0,1
4456,992,18,28,2,11,8,1,0,1
4457,2643,17,24,2,15,14,0,0,1
4458,3387,31,1,52,23,14,0,0,2
4459,3995,33,1,52,17,16,0,0,1
4460,1567,23,20,10,19,8,0,0,1
4461,4133,38,3,32,23,20,0,0,5
4462,3923,38,7,56,17,14,0,0,1
4463,2064,21,12,2,23,24,1,0,5
4464,4215,34,7,32,21,12,0,0,2
4465,864,17,8,6,12,10,1,0,2
4466,3792,39,5,48,21,26,1,0,5
4467,1666,23,12,10,19,10,0,0,1
4468,1461,22,20,14,21,10,0,0,1
4469,1645,24,28,2,23,6,0,0,2
4470,732,21,8,14,12,6,1,0,2
4471,3531,33,5,32,17,20,0,0,4
4472,2345,19,28,2,21,12,0,0,2
4473,1181,24,24,14,13,10,0,1,1
4474,3387,39,3,32,19,18,0,0,5
4475,3616,39,5,16,17,28,1,0,5
4476,2577,22,20,10,21,16,0,0,2
4477,4000,37,5,56,15,18,1,0,4
4478,2880,21,24,2,15,18,1,0,4
4479,2980,22,16,2,23,22,1,0,4
4480,1699,24,28,6,23,8,0,0,1
4481,3854,30,1,20,15,30,0,0,4
4482,2791,23,8,2,17,14,0,0,2
4483,1528,24,16,10,23,4,1,0,1
4484,4153,37,3,52,23,24,0,0,4
4485,3700,30,1,16,19,22,1,0,5
4486,2803,23,12,10,15,16,0,0,1
4487,1910,19,8,2,15,10,0,0,1
4488,1381,19,28,14,23,4,0,0,1
4489,2587,22,20,10,19,22,0,0,4
4490,1529,20,28,10,23,8,0,0,2
4491,4085,37,1,44,23,24,0,0,4
4492,2847,17,20,2,15,14,0,0,1
4493,1607,15,24,6,17,8,0,0,2
4494,3042,39,5,40,23,12,0,0,1
4495,777,23,16,6,13,10,0,1,2
4496,3363,36,7,52,17,14,0,0,1
4497,3490,34,5,36,19,20,0,0,4
4498,1232,18,8,10,17,8,1,0,1
4499,1729,19,12,6,19,6,0,0,1
4500,1467,21,24,2,17,8,0,0,2
4501,4270,30,5,20,19,16,0,0,1
4502,1747,21,20,14,21,10,0,0,1
4503,1556,24,24,6,19,10,1,0,1
4504,772,19,16,2,13,6,1,0,1
4505,1400,24,8,2,19,6,1,0,1
4506,2632,17,12,10,21,22,1,0,4
4507,2313,15,12,10,19,30,0,0,5
4508,3477,34,5,44,23,24,0,0,5
4509,2345,19,16,6,15,26,0,0,5
4510,1483,18,24,2,19,8,0,0,2
4511,1555,16,16,6,23,10,0,0,2
4512,3473,37,5,16,23,26,0,0,4
